,time,susceptible_Cook,exposed_Cook,infectious_Cook,recovered_Cook,susceptible_DuPage,exposed_DuPage,infectious_DuPage,recovered_DuPage,susceptible_Illinois,exposed_Illinois,infectious_Illinois,recovered_Illinois,sample_num,scen_num,Ki
0,0.0,5223719,0,1,0,931743,0,1,0,12671809,0,12,0,0,1,4.45e-06
1,1.01694915254237,5223670,47,3,0,931741,2,1,0,12669493,2206,118,4,0,1,4.45e-06
2,2.03389830508475,5223491,214,14,1,931733,9,2,0,12631481,38315,1973,52,0,1,4.45e-06
3,3.05084745762712,5222633,1002,81,4,931720,21,3,0,11999690,637335,34060,736,0,1,4.45e-06
4,4.06779661016949,5217091,6096,515,18,931702,35,5,2,5543196,6660919,456112,11594,0,1,4.45e-06
5,5.08474576271186,5183602,36973,3040,105,931675,54,13,2,32726,10659611,1896107,83377,0,1,4.45e-06
6,6.10169491525424,4991969,213252,17837,662,931597,119,26,2,0,9173048,3250084,248689,0,1,4.45e-06
7,7.11864406779661,4014716,1105293,99884,3827,931425,257,56,6,0,7867190,4314176,490455,0,1,4.45e-06
8,8.13559322033898,1405202,3379282,420551,18685,931086,535,109,14,0,6748139,5130937,792745,0,1,4.45e-06
9,9.15254237288136,60115,4115434,985490,62681,930450,1065,204,25,0,5788586,5744740,1138495,0,1,4.45e-06
10,10.1694915254237,211,3583455,1497898,142156,929161,2124,418,41,0,4966203,6186936,1518682,0,1,4.45e-06
11,11.1864406779661,0,3074166,1898908,250646,926651,4195,819,79,0,4261441,6488913,1921467,0,1,4.45e-06
12,12.2033898305085,0,2638066,2204662,380992,921718,8212,1656,158,0,3655724,6675664,2340433,0,1,4.45e-06
13,13.2203389830508,0,2263344,2431442,528934,911836,16300,3280,328,0,3135708,6767431,2768682,0,1,4.45e-06
14,14.2372881355932,0,1942578,2592426,688716,892468,32051,6577,648,0,2690699,6781024,3200098,0,1,4.45e-06
15,15.2542372881356,0,1665649,2700657,857414,855238,62459,12855,1192,0,2307415,6733133,3631273,0,1,4.45e-06
16,16.271186440678,0,1428686,2764195,1030839,788004,116510,24946,2284,0,1979734,6637117,4054970,0,1,4.45e-06
17,17.2881355932203,0,1229157,2790513,1204050,676745,204455,46093,4451,0,1702955,6504309,4464557,0,1,4.45e-06
18,18.3050847457627,0,1055673,2788251,1379796,512759,328991,81743,8251,0,1462437,6340913,4868471,0,1,4.45e-06
19,19.3220338983051,0,899534,2761024,1563162,309217,470100,137118,15309,0,1246702,6146289,5278830,0,1,4.45e-06
20,20.3389830508475,0,771263,2717693,1734764,140975,560224,204910,25635,0,1069958,5944708,5657155,0,1,4.45e-06
21,21.3559322033898,0,662288,2656465,1904967,45702,568893,276385,40764,0,917916,5727794,6026111,0,1,4.45e-06
22,22.3728813559322,0,566615,2581817,2075288,10779,518498,341681,60786,0,784743,5497548,6389530,0,1,4.45e-06
23,23.3898305084746,0,485322,2500814,2237584,2070,452286,393290,84098,0,671987,5266420,6733414,0,1,4.45e-06
24,24.4067796610169,0,415998,2414315,2393407,339,389176,431685,110544,0,576242,5035136,7060443,0,1,4.45e-06
25,25.4237288135593,0,356960,2322664,2544096,42,334174,458299,139229,0,494558,4803936,7373327,0,1,4.45e-06
26,26.4406779661017,0,306186,2229428,2688106,7,286967,475864,168906,0,424067,4576253,7671501,0,1,4.45e-06
27,27.4576271186441,0,264689,2138216,2820815,0,248064,485381,198299,0,365965,4362947,7942909,0,1,4.45e-06
28,28.4745762711864,0,231962,2057197,2934561,0,217037,490476,224231,0,320098,4178363,8173360,0,1,4.45e-06
29,29.4915254237288,0,193074,1948414,3082232,0,180937,490438,260369,0,266844,3931129,8473848,0,1,4.45e-06
30,30.5084745762712,0,172928,1881535,3169257,0,161752,487598,282394,0,238456,3784399,8648966,0,1,4.45e-06
31,31.5254237288136,0,141141,1762405,3320174,0,131959,477576,322209,0,194867,3524765,8952189,0,1,4.45e-06
32,32.5423728813559,0,122852,1683653,3417215,0,115101,467790,348853,0,169447,3355959,9146415,0,1,4.45e-06
33,33.5593220338983,0,103607,1589788,3530325,0,97210,453882,380652,0,143529,3157894,9370398,0,1,4.45e-06
34,34.5762711864407,0,88901,1507241,3627578,0,83458,439752,408534,0,123036,2985096,9563689,0,1,4.45e-06
35,35.5932203389831,0,77305,1434059,3712356,0,72489,425768,433487,0,106738,2833417,9731666,0,1,4.45e-06
36,36.6101694915254,0,65925,1352902,3804893,0,61707,408852,461185,0,91057,2667347,9913417,0,1,4.45e-06
37,37.6271186440678,0,55229,1269270,3899221,0,51701,389922,490121,0,76378,2496728,10098715,0,1,4.45e-06
38,38.6440677966102,0,47127,1196930,3979663,0,44097,372749,514898,0,65088,2349949,10256784,0,1,4.45e-06
39,39.6610169491525,0,40755,1134147,4048818,0,38035,357023,536686,0,56226,2222300,10393295,0,1,4.45e-06
40,40.6779661016949,0,34936,1069659,4119125,0,32575,340289,558880,0,48043,2093401,10530377,0,1,4.45e-06
41,41.6949152542373,0,29760,1006076,4187884,0,27720,323091,580933,0,40966,1965634,10665221,0,1,4.45e-06
42,42.7118644067797,0,25736,950459,4247525,0,24024,307836,599884,0,35354,1854883,10781584,0,1,4.45e-06
43,43.728813559322,0,21718,890755,4311247,0,20255,290882,620607,0,29825,1735795,10906201,0,1,4.45e-06
44,44.7457627118644,0,18604,839253,4365863,0,17380,275795,638569,0,25782,1633151,11012888,0,1,4.45e-06
45,45.7627118644068,0,15972,790062,4417686,0,14873,261243,655628,0,22052,1536627,11113142,0,1,4.45e-06
46,46.7796610169492,0,13711,743716,4466293,0,12858,246846,672040,0,18929,1445331,11207561,0,1,4.45e-06
47,47.7966101694915,0,11789,699967,4511964,0,11012,233609,687123,0,16229,1359693,11295899,0,1,4.45e-06
48,48.8135593220339,0,10010,656833,4556877,0,9394,219998,702352,0,13899,1274118,11383804,0,1,4.45e-06
49,49.8305084745763,0,8635,619668,4595417,0,8116,208295,715333,0,11984,1200571,11459266,0,1,4.45e-06
50,50.8474576271186,0,7371,583023,4633326,0,6995,196772,727977,0,10288,1128440,11533093,0,1,4.45e-06
51,51.864406779661,0,6286,547533,4669901,0,5991,185395,740358,0,8788,1059111,11603922,0,1,4.45e-06
52,52.8813559322034,0,5381,513770,4704569,0,5105,174510,752129,0,7444,993124,11671253,0,1,4.45e-06
53,53.8983050847458,0,4606,483546,4735568,0,4350,164595,762799,0,6407,934080,11731334,0,1,4.45e-06
54,54.9152542372881,0,3926,454295,4765499,0,3707,155025,773012,0,5467,877006,11789348,0,1,4.45e-06
55,55.9322033898305,0,3378,426862,4793480,0,3185,145920,782639,0,4693,823711,11843417,0,1,4.45e-06
56,56.9491525423729,0,2933,400713,4820074,0,2740,137367,791637,0,3973,773193,11894655,0,1,4.45e-06
57,57.9661016949153,0,2532,376876,4844312,0,2334,129217,800193,0,3386,726392,11942043,0,1,4.45e-06
58,58.9830508474576,0,2189,354322,4867209,0,2016,121675,808053,0,2917,682583,11986321,0,1,4.45e-06
59,60.0,0,1873,332659,4889188,0,1728,114391,815625,0,2507,640577,12028737,0,1,4.45e-06
0,0.0,5223719,0,1,0,931743,0,1,0,12671809,0,12,0,1,2,4.45e-06
1,1.01694915254237,5223689,29,2,0,931740,3,1,0,12669393,2303,121,4,1,2,4.45e-06
2,2.03389830508475,5223531,171,17,1,931735,8,1,0,12629830,39884,2058,49,1,2,4.45e-06
3,3.05084745762712,5222534,1101,81,4,931731,11,2,0,11968757,666510,35783,771,1,2,4.45e-06
4,4.06779661016949,5216643,6498,559,20,931723,19,2,0,5337194,6848613,473757,12257,1,2,4.45e-06
5,5.08474576271186,5180233,40091,3283,113,931709,27,8,0,27780,10636318,1921444,86279,1,2,4.45e-06
6,6.10169491525424,4970079,233372,19600,669,931651,76,17,0,0,9149484,3268961,253376,1,2,4.45e-06
7,7.11864406779661,3923696,1188230,107743,4051,931547,166,30,1,0,7846103,4329632,496086,1,2,4.45e-06
8,8.13559322033898,1282638,3477277,444216,19589,931375,305,61,3,0,6729718,5142903,799200,1,2,4.45e-06
9,9.15254237288136,48586,4097161,1012377,65596,931024,594,115,11,0,5772733,5752438,1146650,1,2,4.45e-06
10,10.1694915254237,167,3556108,1520248,147197,930349,1140,231,24,0,4951381,6193245,1527195,1,2,4.45e-06
11,11.1864406779661,0,3050911,1916279,256530,928892,2333,480,39,0,4247302,6492494,1932025,1,2,4.45e-06
12,12.2033898305085,0,2616927,2217999,388794,926066,4678,912,88,0,3643798,6676241,2351782,1,2,4.45e-06
13,13.2203389830508,0,2244389,2442708,536623,920459,9238,1850,197,0,3125822,6766036,2779963,1,2,4.45e-06
14,14.2372881355932,0,1925298,2601759,696663,909504,18190,3687,363,0,2681923,6779676,3210222,1,2,4.45e-06
15,15.2542372881356,0,1652469,2706100,865151,887879,35863,7310,692,0,2301281,6732492,3638048,1,2,4.45e-06
16,16.271186440678,0,1417625,2767023,1039072,846371,69526,14490,1357,0,1975367,6634797,4061657,1,2,4.45e-06
17,17.2881355932203,0,1217946,2791312,1214462,772434,128875,27839,2596,0,1696446,6500510,4474865,1,2,4.45e-06
18,18.3050847457627,0,1044719,2787754,1391247,649736,225340,51737,4931,0,1455411,6334835,4881575,1,2,4.45e-06
19,19.3220338983051,0,898067,2760046,1565607,477277,354845,90432,9190,0,1251040,6148100,5272681,1,2,4.45e-06
20,20.3389830508475,0,771406,2714612,1737702,282912,486127,146273,16432,0,1074426,5945258,5652137,1,2,4.45e-06
21,21.3559322033898,0,656172,2651932,1915616,116020,568313,219087,28324,0,914060,5717562,6040199,1,2,4.45e-06
22,22.3728813559322,0,562810,2580479,2080431,35809,562202,289740,43993,0,785176,5493925,6392720,1,2,4.45e-06
23,23.3898305084746,0,481183,2497614,2244923,7993,506330,352524,64897,0,671378,5259662,6740781,1,2,4.45e-06
24,24.4067796610169,0,412178,2409484,2402058,1428,440040,401220,89056,0,575247,5026892,7069682,1,2,4.45e-06
25,25.4237288135593,0,353329,2317825,2552566,194,378526,437296,115728,0,493466,4797139,7381216,1,2,4.45e-06
26,26.4406779661017,0,303163,2224189,2696368,17,324950,462491,144286,0,423243,4569213,7679365,1,2,4.45e-06
27,27.4576271186441,0,260069,2128510,2835141,2,278792,478768,174182,0,362808,4346831,7962182,1,2,4.45e-06
28,28.4745762711864,0,222986,2033580,2967154,1,239067,487839,204837,0,311458,4128662,8231701,1,2,4.45e-06
29,29.4915254237288,0,191314,1938301,3094105,1,205045,490719,235979,0,266863,3918502,8486456,1,2,4.45e-06
30,30.5084745762712,0,167754,1859413,3196553,0,180176,488945,262623,0,234165,3744173,8693483,1,2,4.45e-06
31,31.5254237288136,0,142891,1765643,3315186,0,153232,484021,294491,0,199398,3539189,8933234,1,2,4.45e-06
32,32.5423728813559,0,123484,1681133,3419103,0,131997,476467,323280,0,172156,3358836,9140829,1,2,4.45e-06
33,33.5593220338983,0,103212,1582117,3538391,0,110348,463886,357510,0,144100,3148606,9379115,1,2,4.45e-06
34,34.5762711864407,0,87793,1495062,3640865,0,93940,449963,387841,0,122470,2967807,9581544,1,2,4.45e-06
35,35.5932203389831,0,75812,1418831,3729077,0,81085,435942,414717,0,105519,2809339,9756963,1,2,4.45e-06
36,36.6101694915254,0,66173,1351044,3806503,0,70760,422184,438800,0,92068,2669477,9910276,1,2,4.45e-06
37,37.6271186440678,0,56691,1275964,3891065,0,60449,406106,465189,0,78650,2516073,10077098,1,2,4.45e-06
38,38.6440677966102,0,47759,1197740,3978221,0,50993,387676,493075,0,66284,2357570,10247967,1,2,4.45e-06
39,39.6610169491525,0,40888,1130319,4052513,0,43721,370800,517223,0,56752,2220690,10394379,1,2,4.45e-06
40,40.6779661016949,0,34658,1061974,4127088,0,37163,352739,541842,0,48055,2083509,10540257,1,2,4.45e-06
41,41.6949152542373,0,29787,1002802,4191131,0,31904,336693,563147,0,41289,1965392,10665140,1,2,4.45e-06
42,42.7118644067797,0,25448,944158,4254114,0,27141,320143,584460,0,35279,1848372,10788170,1,2,4.45e-06
43,43.728813559322,0,22114,892884,4308722,0,23477,305310,602957,0,30509,1746366,10894946,1,2,4.45e-06
44,44.7457627118644,0,18778,837445,4367497,0,19965,288833,622946,0,25847,1636083,11009891,1,2,4.45e-06
45,45.7627118644068,0,16266,789386,4418068,0,17134,273991,640619,0,22315,1540647,11108859,1,2,4.45e-06
46,46.7796610169492,0,13981,743012,4466727,0,14707,259669,657368,0,19296,1449615,11202910,1,2,4.45e-06
47,47.7966101694915,0,11877,695899,4515944,0,12453,244760,674531,0,16350,1357693,11297778,1,2,4.45e-06
48,48.8135593220339,0,10257,655669,4557794,0,10716,231698,689330,0,14026,1278147,11379648,1,2,4.45e-06
49,49.8305084745763,0,8808,617909,4597003,0,9188,219459,703097,0,12093,1204037,11455691,1,2,4.45e-06
50,50.8474576271186,0,7529,580578,4635613,0,7911,207201,716632,0,10345,1131211,11530265,1,2,4.45e-06
51,51.864406779661,0,6388,544998,4672334,0,6742,195230,729772,0,8863,1060774,11602184,1,2,4.45e-06
52,52.8813559322034,0,5482,512606,4705632,0,5811,184184,741749,0,7583,997571,11666667,1,2,4.45e-06
53,53.8983050847458,0,4659,481938,4737123,0,5047,173575,753122,0,6570,937450,11727801,1,2,4.45e-06
54,54.9152542372881,0,3950,451873,4767897,0,4270,163300,764174,0,5603,879338,11786880,1,2,4.45e-06
55,55.9322033898305,0,3387,424129,4796204,0,3663,153568,774513,0,4781,825629,11841411,1,2,4.45e-06
56,56.9491525423729,0,2900,398694,4822126,0,3174,144460,784110,0,4053,775447,11892321,1,2,4.45e-06
57,57.9661016949153,0,2492,375018,4846210,0,2725,136239,792780,0,3476,729168,11939177,1,2,4.45e-06
58,58.9830508474576,0,2129,351875,4869716,0,2318,128335,801091,0,3008,684364,11984449,1,2,4.45e-06
59,60.0,0,1816,330325,4891579,0,1967,120828,808949,0,2571,642591,12026659,1,2,4.45e-06
0,0.0,5223719,0,1,0,931743,0,1,0,12671809,0,12,0,2,3,4.45e-06
1,1.01694915254237,5223665,50,5,0,931736,6,2,0,12669243,2453,124,1,2,3,4.45e-06
2,2.03389830508475,5223313,374,33,0,931719,19,6,0,12627836,41748,2186,51,2,3,4.45e-06
3,3.05084745762712,5221544,2004,163,9,931682,49,11,2,11928083,705111,37832,795,2,3,4.45e-06
4,4.06779661016949,5211299,11452,916,53,931617,103,20,4,5099913,7063151,496055,12702,2,3,4.45e-06
5,5.08474576271186,5149511,68310,5694,205,931485,215,38,6,23354,10606570,1953735,88162,2,3,4.45e-06
6,6.10169491525424,4796704,392498,33315,1203,931264,392,77,11,0,9117175,3297744,256902,2,3,4.45e-06
7,7.11864406779661,3236053,1805555,175386,6726,930831,744,147,22,0,7820389,4350796,500636,2,3,4.45e-06
8,8.13559322033898,616236,3966998,610287,30199,929916,1502,288,38,0,6708619,5159447,803755,2,3,4.45e-06
9,9.15254237288136,10465,3944857,1181159,87239,928242,2895,545,62,0,5755681,5764814,1151326,2,3,4.45e-06
10,10.1694915254237,20,3393574,1652054,178072,924953,5574,1103,114,0,4937231,6201185,1533405,2,3,4.45e-06
11,11.1864406779661,0,2912012,2016916,294792,918349,10925,2243,227,0,4236610,6497522,1937689,2,3,4.45e-06
12,12.2033898305085,0,2497064,2294516,432140,905204,21678,4427,435,0,3633138,6681149,2357534,2,3,4.45e-06
13,13.2203389830508,0,2142755,2497709,583256,879513,42601,8809,821,0,3118889,6769653,2783279,2,3,4.45e-06
14,14.2372881355932,0,1836994,2640199,746527,830913,82012,17215,1604,0,2674030,6782198,3215593,2,3,4.45e-06
15,15.2542372881356,0,1574554,2731132,918034,744974,150712,32848,3210,0,2292579,6733190,3646052,2,3,4.45e-06
16,16.271186440678,0,1353691,2779167,1090862,609938,255636,60150,6020,0,1969706,6637999,4064116,2,3,4.45e-06
17,17.2881355932203,0,1158883,2796389,1268448,422997,393300,104340,11107,0,1687066,6501942,4482813,2,3,4.45e-06
18,18.3050847457627,0,1010807,2787920,1424993,250258,505972,157227,18287,0,1471164,6353888,4846769,2,3,4.45e-06
19,19.3220338983051,0,849967,2752106,1621647,89442,573660,236630,32012,0,1237258,6142816,5291747,2,3,4.45e-06
20,20.3389830508475,0,730726,2700324,1792670,25582,551705,305429,49028,0,1062650,5938788,5670383,2,3,4.45e-06
21,21.3559322033898,0,624918,2633063,1965739,5290,490282,365269,70903,0,909348,5714967,6047506,2,3,4.45e-06
22,22.3728813559322,0,535777,2556493,2131450,926,424545,410687,95586,0,779446,5487082,6405293,2,3,4.45e-06
23,23.3898305084746,0,459705,2473228,2290787,139,364553,444243,122809,0,668550,5255533,6747738,2,3,4.45e-06
24,24.4067796610169,0,394498,2383506,2445716,16,312993,466875,151860,0,573438,5023027,7075356,2,3,4.45e-06
25,25.4237288135593,0,338348,2291204,2594168,4,268677,481101,181962,0,491738,4793335,7386748,2,3,4.45e-06
26,26.4406779661017,0,290357,2196200,2737163,1,230581,488652,212510,0,421907,4565657,7684257,2,3,4.45e-06
27,27.4576271186441,0,249380,2103540,2870800,0,197850,490977,242917,0,362002,4347910,7961909,2,3,4.45e-06
28,28.4745762711864,0,212562,2006516,3004642,0,168416,488617,274711,0,308162,4124804,8238855,2,3,4.45e-06
29,29.4915254237288,0,183439,1918524,3121757,0,145474,482570,303700,0,266222,3925662,8479937,2,3,4.45e-06
30,30.5084745762712,0,160267,1837964,3225489,0,127121,474644,329979,0,232756,3747045,8692020,2,3,4.45e-06
31,31.5254237288136,0,135885,1741637,3346198,0,107788,462664,361292,0,197290,3535920,8938611,2,3,4.45e-06
32,32.5423728813559,0,116870,1655478,3451372,0,92657,449684,389403,0,169538,3351475,9150808,2,3,4.45e-06
33,33.5593220338983,0,98401,1560545,3564774,0,78063,433193,420488,0,142855,3149897,9379069,2,3,4.45e-06
34,34.5762711864407,0,83989,1477523,3662208,0,66694,417610,447440,0,122356,2974412,9575053,2,3,4.45e-06
35,35.5932203389831,0,72736,1404315,3746669,0,57933,402366,471445,0,105936,2820506,9745379,2,3,4.45e-06
36,36.6101694915254,0,62107,1326721,3834892,0,49552,385005,497187,0,90562,2658464,9922795,2,3,4.45e-06
37,37.6271186440678,0,52412,1247977,3923331,0,41887,367192,522665,0,76485,2495100,10100236,2,3,4.45e-06
38,38.6440677966102,0,45047,1179203,3999470,0,35930,350579,545235,0,65636,2354513,10251672,2,3,4.45e-06
39,39.6610169491525,0,38349,1111116,4074255,0,30761,333402,567581,0,55928,2214291,10401602,2,3,4.45e-06
40,40.6779661016949,0,32468,1044528,4146724,0,26153,316361,589230,0,47428,2078551,10545842,2,3,4.45e-06
41,41.6949152542373,0,28018,986696,4209006,0,22568,301057,608119,0,40679,1960813,10670329,2,3,4.45e-06
42,42.7118644067797,0,24103,930404,4269213,0,19342,285778,626624,0,34961,1847531,10789329,2,3,4.45e-06
43,43.728813559322,0,20678,876953,4326089,0,16587,271015,644142,0,30131,1739483,10902207,2,3,4.45e-06
44,44.7457627118644,0,17642,822345,4383733,0,14128,255547,662069,0,25565,1629601,11016655,2,3,4.45e-06
45,45.7627118644068,0,15199,775185,4433336,0,12143,242003,677598,0,22045,1534998,11114778,2,3,4.45e-06
46,46.7796610169492,0,12961,727943,4482816,0,10389,228310,693045,0,18826,1441106,11211889,2,3,4.45e-06
47,47.7966101694915,0,11087,684825,4527808,0,8858,215626,707260,0,16164,1354755,11300902,2,3,4.45e-06
48,48.8135593220339,0,9531,645468,4568721,0,7601,203993,720150,0,13908,1275539,11382374,2,3,4.45e-06
49,49.8305084745763,0,8145,607243,4608332,0,6516,192591,732637,0,11975,1199579,11460267,2,3,4.45e-06
50,50.8474576271186,0,6965,570952,4645803,0,5571,181695,744478,0,10280,1127262,11534279,2,3,4.45e-06
51,51.864406779661,0,5942,535362,4682416,0,4734,170692,756318,0,8756,1056789,11606276,2,3,4.45e-06
52,52.8813559322034,0,5152,503593,4714975,0,4056,161176,766512,0,7497,993375,11670949,2,3,4.45e-06
53,53.8983050847458,0,4421,473237,4746062,0,3446,151817,776481,0,6414,932693,11732714,2,3,4.45e-06
54,54.9152542372881,0,3857,445218,4774645,0,2980,143076,785688,0,5550,876658,11789613,2,3,4.45e-06
55,55.9322033898305,0,3310,418235,4802175,0,2496,134611,794637,0,4710,823039,11844072,2,3,4.45e-06
56,56.9491525423729,0,2828,392375,4828517,0,2120,126551,803073,0,3994,772548,11895279,2,3,4.45e-06
57,57.9661016949153,0,2439,368527,4852754,0,1825,119083,810836,0,3451,725552,11942818,2,3,4.45e-06
