pop,scenario,date,covid_region,persons_above65_first_vaccinated_perc
112622,continued_trend,2021-04-21,7,0.655921492176387
112622,continued_trend,2021-04-22,7,0.665867078651754
112622,continued_trend,2021-04-23,7,0.675812665127087
112622,continued_trend,2021-04-24,7,0.685758251602421
112622,continued_trend,2021-04-25,7,0.695703838077755
112622,continued_trend,2021-04-26,7,0.705649424553088
112622,continued_trend,2021-04-27,7,0.715595011028455
112622,continued_trend,2021-04-28,7,0.725540597503789
112622,continued_trend,2021-04-29,7,0.735486183979123
112622,continued_trend,2021-04-30,7,0.745431770454457
112622,continued_trend,2021-05-01,7,0.75537735692979
112622,continued_trend,2021-05-02,7,0.765322943405157
112622,continued_trend,2021-05-03,7,0.775268529880491
112622,continued_trend,2021-05-04,7,0.785214116355825
112622,continued_trend,2021-05-05,7,0.795159702831158
112622,continued_trend,2021-05-06,7,0.805105289306492
112622,continued_trend,2021-05-07,7,0.815050875781859
112622,continued_trend,2021-05-08,7,0.824996462257193
112622,continued_trend,2021-05-09,7,0.834942048732527
112622,continued_trend,2021-05-10,7,0.84488763520786
112622,continued_trend,2021-05-11,7,0.854833221683194
112622,continued_trend,2021-05-12,7,0.864778808158561
112622,continued_trend,2021-05-13,7,0.874724394633894
112622,continued_trend,2021-05-14,7,0.884669981109228
112622,continued_trend,2021-05-15,7,0.894615567584562
112622,continued_trend,2021-05-16,7,0.904561154059896
112622,continued_trend,2021-05-17,7,0.914506740535263
112622,continued_trend,2021-05-18,7,0.924452327010596
112622,continued_trend,2021-05-19,7,0.93439791348593
112622,continued_trend,2021-05-20,7,0.944343499961264
112622,continued_trend,2021-05-21,7,0.954289086436598
112622,continued_trend,2021-05-22,7,0.964234672911964
112622,continued_trend,2021-05-23,7,0.974180259387298
112622,continued_trend,2021-05-24,7,0.984125845862632
112622,continued_trend,2021-05-25,7,0.994071432337966
112622,continued_trend,2021-05-26,7,1
224939,continued_trend,2021-01-10,8,0
224939,continued_trend,2021-02-12,8,0.00728539108696899
224939,continued_trend,2021-02-13,8,0.0184327670425145
224939,continued_trend,2021-02-14,8,0.0295801429980601
224939,continued_trend,2021-02-15,8,0.0407275189536056
224939,continued_trend,2021-02-16,8,0.0518748949091511
224939,continued_trend,2021-02-17,8,0.0630222708646967
224939,continued_trend,2021-02-18,8,0.0741696468202422
224939,continued_trend,2021-02-19,8,0.0853170227757877
224939,continued_trend,2021-02-20,8,0.0964643987313332
224939,continued_trend,2021-02-21,8,0.107611774686879
224939,continued_trend,2021-02-22,8,0.118759150642424
224939,continued_trend,2021-02-23,8,0.12990652659797
224939,continued_trend,2021-02-24,8,0.141053902553515
224939,continued_trend,2021-02-25,8,0.152201278509061
224939,continued_trend,2021-02-26,8,0.163348654464606
224939,continued_trend,2021-02-27,8,0.174496030420152
224939,continued_trend,2021-02-28,8,0.185643406375698
224939,continued_trend,2021-03-01,8,0.196790782331243
224939,continued_trend,2021-03-02,8,0.207938158286789
224939,continued_trend,2021-03-03,8,0.219085534242334
224939,continued_trend,2021-03-04,8,0.23023291019788
224939,continued_trend,2021-03-05,8,0.241380286153425
224939,continued_trend,2021-03-06,8,0.252527662108971
224939,continued_trend,2021-03-07,8,0.263675038064516
224939,continued_trend,2021-03-08,8,0.274822414020062
224939,continued_trend,2021-03-09,8,0.285969789975607
224939,continued_trend,2021-03-10,8,0.297117165931153
224939,continued_trend,2021-03-11,8,0.308264541886698
224939,continued_trend,2021-03-12,8,0.319411917842244
224939,continued_trend,2021-03-13,8,0.330559293797789
224939,continued_trend,2021-03-14,8,0.341706669753335
224939,continued_trend,2021-03-15,8,0.352854045708881
224939,continued_trend,2021-03-16,8,0.364001421664426
224939,continued_trend,2021-03-17,8,0.375148797619972
224939,continued_trend,2021-03-18,8,0.386296173575517
224939,continued_trend,2021-03-19,8,0.397443549531063
224939,continued_trend,2021-03-20,8,0.408590925486608
224939,continued_trend,2021-03-21,8,0.419738301442154
224939,continued_trend,2021-03-22,8,0.430885677397699
224939,continued_trend,2021-03-23,8,0.442033053353245
224939,continued_trend,2021-03-24,8,0.45318042930879
224939,continued_trend,2021-03-25,8,0.464327805264336
224939,continued_trend,2021-03-26,8,0.475475181219881
224939,continued_trend,2021-03-27,8,0.486622557175427
224939,continued_trend,2021-03-28,8,0.497769933130972
224939,continued_trend,2021-03-29,8,0.508917309086518
224939,continued_trend,2021-03-30,8,0.520064685042064
224939,continued_trend,2021-03-31,8,0.531212060997609
224939,continued_trend,2021-04-01,8,0.542359436953155
224939,continued_trend,2021-04-02,8,0.5535068129087
224939,continued_trend,2021-04-03,8,0.564654188864246
224939,continued_trend,2021-04-04,8,0.575801564819791
224939,continued_trend,2021-04-05,8,0.586948940775337
224939,continued_trend,2021-04-06,8,0.598096316730882
224939,continued_trend,2021-04-07,8,0.609243692686428
224939,continued_trend,2021-04-08,8,0.620391068641973
224939,continued_trend,2021-04-09,8,0.631538444597519
224939,continued_trend,2021-04-10,8,0.642685820553064
224939,continued_trend,2021-04-11,8,0.65383319650861
224939,continued_trend,2021-04-12,8,0.664980572464156
224939,continued_trend,2021-04-13,8,0.676127948419701
224939,continued_trend,2021-04-14,8,0.687275324375246
224939,continued_trend,2021-04-15,8,0.698422700330792
224939,continued_trend,2021-04-16,8,0.709570076286338
224939,continued_trend,2021-04-17,8,0.720717452241883
224939,continued_trend,2021-04-18,8,0.731864828197429
224939,continued_trend,2021-04-19,8,0.743012204152974
224939,continued_trend,2021-04-20,8,0.75415958010852
224939,continued_trend,2021-04-21,8,0.765306956064065
224939,continued_trend,2021-04-22,8,0.776454332019611
224939,continued_trend,2021-04-23,8,0.787601707975156
224939,continued_trend,2021-04-24,8,0.798749083930702
224939,continued_trend,2021-04-25,8,0.809896459886247
224939,continued_trend,2021-04-26,8,0.821043835841793
224939,continued_trend,2021-04-27,8,0.832191211797338
224939,continued_trend,2021-04-28,8,0.843338587752884
224939,continued_trend,2021-04-29,8,0.854485963708429
224939,continued_trend,2021-04-30,8,0.865633339663975
224939,continued_trend,2021-05-01,8,0.876780715619521
224939,continued_trend,2021-05-02,8,0.887928091575066
224939,continued_trend,2021-05-03,8,0.899075467530612
224939,continued_trend,2021-05-04,8,0.910222843486157
224939,continued_trend,2021-05-05,8,0.921370219441703
224939,continued_trend,2021-05-06,8,0.932517595397248
224939,continued_trend,2021-05-07,8,0.943664971352794
224939,continued_trend,2021-05-08,8,0.954812347308339
224939,continued_trend,2021-05-09,8,0.965959723263885
224939,continued_trend,2021-05-10,8,0.97710709921943
224939,continued_trend,2021-05-11,8,0.988254475174976
224939,continued_trend,2021-05-12,8,0.999401851130521
224939,continued_trend,2021-05-13,8,1
150101,continued_trend,2021-01-10,9,0
150101,continued_trend,2021-02-15,9,0.00414813043247404
150101,continued_trend,2021-02-16,9,0.0150811145330091
150101,continued_trend,2021-02-17,9,0.0260140986335689
150101,continued_trend,2021-02-18,9,0.036947082734104
150101,continued_trend,2021-02-19,9,0.0478800668346638
150101,continued_trend,2021-02-20,9,0.0588130509351989
150101,continued_trend,2021-02-21,9,0.0697460350357587
150101,continued_trend,2021-02-22,9,0.0806790191362937
150101,continued_trend,2021-02-23,9,0.0916120032368536
150101,continued_trend,2021-02-24,9,0.102544987337413
150101,continued_trend,2021-02-25,9,0.113477971437948
150101,continued_trend,2021-02-26,9,0.124410955538508
150101,continued_trend,2021-02-27,9,0.135343939639043
150101,continued_trend,2021-02-28,9,0.146276923739603
150101,continued_trend,2021-03-01,9,0.157209907840138
150101,continued_trend,2021-03-02,9,0.168142891940698
150101,continued_trend,2021-03-03,9,0.179075876041233
150101,continued_trend,2021-03-04,9,0.190008860141793
150101,continued_trend,2021-03-05,9,0.200941844242328
150101,continued_trend,2021-03-06,9,0.211874828342888
150101,continued_trend,2021-03-07,9,0.222807812443423
150101,continued_trend,2021-03-08,9,0.233740796543983
150101,continued_trend,2021-03-09,9,0.244673780644518
150101,continued_trend,2021-03-10,9,0.255606764745078
150101,continued_trend,2021-03-11,9,0.266539748845613
150101,continued_trend,2021-03-12,9,0.277472732946173
150101,continued_trend,2021-03-13,9,0.288405717046708
150101,continued_trend,2021-03-14,9,0.299338701147267
150101,continued_trend,2021-03-15,9,0.310271685247802
150101,continued_trend,2021-03-16,9,0.321204669348362
150101,continued_trend,2021-03-17,9,0.332137653448922
150101,continued_trend,2021-03-18,9,0.343070637549457
150101,continued_trend,2021-03-19,9,0.354003621650017
150101,continued_trend,2021-03-20,9,0.364936605750552
150101,continued_trend,2021-03-21,9,0.375869589851112
150101,continued_trend,2021-03-22,9,0.386802573951647
150101,continued_trend,2021-03-23,9,0.397735558052207
150101,continued_trend,2021-03-24,9,0.408668542152742
150101,continued_trend,2021-03-25,9,0.419601526253302
150101,continued_trend,2021-03-26,9,0.430534510353837
150101,continued_trend,2021-03-27,9,0.441467494454397
150101,continued_trend,2021-03-28,9,0.452400478554932
150101,continued_trend,2021-03-29,9,0.463333462655491
150101,continued_trend,2021-03-30,9,0.474266446756027
150101,continued_trend,2021-03-31,9,0.485199430856586
150101,continued_trend,2021-04-01,9,0.496132414957121
150101,continued_trend,2021-04-02,9,0.507065399057681
150101,continued_trend,2021-04-03,9,0.517998383158216
150101,continued_trend,2021-04-04,9,0.528931367258776
150101,continued_trend,2021-04-05,9,0.539864351359336
150101,continued_trend,2021-04-06,9,0.550797335459871
150101,continued_trend,2021-04-07,9,0.561730319560431
150101,continued_trend,2021-04-08,9,0.572663303660966
150101,continued_trend,2021-04-09,9,0.583596287761526
150101,continued_trend,2021-04-10,9,0.594529271862061
150101,continued_trend,2021-04-11,9,0.605462255962621
150101,continued_trend,2021-04-12,9,0.616395240063156
150101,continued_trend,2021-04-13,9,0.627328224163716
150101,continued_trend,2021-04-14,9,0.638261208264251
150101,continued_trend,2021-04-15,9,0.64919419236481
150101,continued_trend,2021-04-16,9,0.660127176465346
150101,continued_trend,2021-04-17,9,0.671060160565905
150101,continued_trend,2021-04-18,9,0.68199314466644
150101,continued_trend,2021-04-19,9,0.692926128767
150101,continued_trend,2021-04-20,9,0.703859112867535
150101,continued_trend,2021-04-21,9,0.714792096968095
150101,continued_trend,2021-04-22,9,0.72572508106863
150101,continued_trend,2021-04-23,9,0.73665806516919
150101,continued_trend,2021-04-24,9,0.747591049269725
150101,continued_trend,2021-04-25,9,0.758524033370285
150101,continued_trend,2021-04-26,9,0.769457017470845
150101,continued_trend,2021-04-27,9,0.78039000157138
150101,continued_trend,2021-04-28,9,0.79132298567194
150101,continued_trend,2021-04-29,9,0.802255969772475
150101,continued_trend,2021-04-30,9,0.813188953873035
150101,continued_trend,2021-05-01,9,0.82412193797357
150101,continued_trend,2021-05-02,9,0.835054922074129
150101,continued_trend,2021-05-03,9,0.845987906174664
150101,continued_trend,2021-05-04,9,0.856920890275224
150101,continued_trend,2021-05-05,9,0.867853874375759
150101,continued_trend,2021-05-06,9,0.878786858476319
150101,continued_trend,2021-05-07,9,0.889719842576854
150101,continued_trend,2021-05-08,9,0.900652826677414
150101,continued_trend,2021-05-09,9,0.911585810777949
150101,continued_trend,2021-05-10,9,0.922518794878509
150101,continued_trend,2021-05-11,9,0.933451778979044
150101,continued_trend,2021-05-12,9,0.944384763079604
150101,continued_trend,2021-05-13,9,0.955317747180139
150101,continued_trend,2021-05-14,9,0.966250731280699
150101,continued_trend,2021-05-15,9,0.977183715381234
150101,continued_trend,2021-05-16,9,0.988116699481794
150101,continued_trend,2021-05-17,9,0.999049683582353
150101,continued_trend,2021-05-18,9,1
475581,continued_trend,2021-01-10,10,0
475581,continued_trend,2021-02-06,10,0.00492909617157594
475581,continued_trend,2021-02-07,10,0.0131250632823005
475581,continued_trend,2021-02-08,10,0.0213210303929938
475581,continued_trend,2021-02-09,10,0.0295169975037184
475581,continued_trend,2021-02-10,10,0.0377129646144116
475581,continued_trend,2021-02-11,10,0.0459089317251362
475581,continued_trend,2021-02-12,10,0.0541048988358294
475581,continued_trend,2021-02-13,10,0.062300865946554
475581,continued_trend,2021-02-14,10,0.0704968330572473
475581,continued_trend,2021-02-15,10,0.0786928001679718
475581,continued_trend,2021-02-16,10,0.0868887672786651
475581,continued_trend,2021-02-17,10,0.0950847343893897
475581,continued_trend,2021-02-18,10,0.103280701500083
475581,continued_trend,2021-02-19,10,0.111476668610808
475581,continued_trend,2021-02-20,10,0.119672635721501
475581,continued_trend,2021-02-21,10,0.127868602832225
475581,continued_trend,2021-02-22,10,0.136064569942919
475581,continued_trend,2021-02-23,10,0.144260537053643
475581,continued_trend,2021-02-24,10,0.152456504164336
475581,continued_trend,2021-02-25,10,0.160652471275061
475581,continued_trend,2021-02-26,10,0.168848438385786
475581,continued_trend,2021-02-27,10,0.177044405496479
475581,continued_trend,2021-02-28,10,0.185240372607203
475581,continued_trend,2021-03-01,10,0.193436339717897
475581,continued_trend,2021-03-02,10,0.201632306828621
475581,continued_trend,2021-03-03,10,0.209828273939314
475581,continued_trend,2021-03-04,10,0.218024241050039
475581,continued_trend,2021-03-05,10,0.226220208160732
475581,continued_trend,2021-03-06,10,0.234416175271457
475581,continued_trend,2021-03-07,10,0.24261214238215
475581,continued_trend,2021-03-08,10,0.250808109492875
475581,continued_trend,2021-03-09,10,0.259004076603568
475581,continued_trend,2021-03-10,10,0.267200043714293
475581,continued_trend,2021-03-11,10,0.275396010824986
475581,continued_trend,2021-03-12,10,0.28359197793571
475581,continued_trend,2021-03-13,10,0.291787945046404
475581,continued_trend,2021-03-14,10,0.299983912157128
475581,continued_trend,2021-03-15,10,0.308179879267821
475581,continued_trend,2021-03-16,10,0.316375846378546
475581,continued_trend,2021-03-17,10,0.324571813489239
475581,continued_trend,2021-03-18,10,0.332767780599964
475581,continued_trend,2021-03-19,10,0.340963747710657
475581,continued_trend,2021-03-20,10,0.349159714821382
475581,continued_trend,2021-03-21,10,0.357355681932075
475581,continued_trend,2021-03-22,10,0.3655516490428
475581,continued_trend,2021-03-23,10,0.373747616153493
475581,continued_trend,2021-03-24,10,0.381943583264217
475581,continued_trend,2021-03-25,10,0.390139550374911
475581,continued_trend,2021-03-26,10,0.398335517485635
475581,continued_trend,2021-03-27,10,0.406531484596328
475581,continued_trend,2021-03-28,10,0.414727451707053
475581,continued_trend,2021-03-29,10,0.422923418817746
475581,continued_trend,2021-03-30,10,0.431119385928471
475581,continued_trend,2021-03-31,10,0.439315353039195
475581,continued_trend,2021-04-01,10,0.447511320149889
475581,continued_trend,2021-04-02,10,0.455707287260613
475581,continued_trend,2021-04-03,10,0.463903254371307
475581,continued_trend,2021-04-04,10,0.472099221482031
475581,continued_trend,2021-04-05,10,0.480295188592724
475581,continued_trend,2021-04-06,10,0.488491155703449
475581,continued_trend,2021-04-07,10,0.496687122814142
475581,continued_trend,2021-04-08,10,0.504883089924867
475581,continued_trend,2021-04-09,10,0.51307905703556
475581,continued_trend,2021-04-10,10,0.521275024146285
475581,continued_trend,2021-04-11,10,0.529470991256978
475581,continued_trend,2021-04-12,10,0.537666958367702
475581,continued_trend,2021-04-13,10,0.545862925478396
475581,continued_trend,2021-04-14,10,0.55405889258912
475581,continued_trend,2021-04-15,10,0.562254859699814
475581,continued_trend,2021-04-16,10,0.570450826810538
475581,continued_trend,2021-04-17,10,0.578646793921231
475581,continued_trend,2021-04-18,10,0.586842761031956
475581,continued_trend,2021-04-19,10,0.595038728142649
475581,continued_trend,2021-04-20,10,0.603234695253374
475581,continued_trend,2021-04-21,10,0.611430662364067
475581,continued_trend,2021-04-22,10,0.619626629474792
475581,continued_trend,2021-04-23,10,0.627822596585485
475581,continued_trend,2021-04-24,10,0.636018563696209
475581,continued_trend,2021-04-25,10,0.644214530806903
475581,continued_trend,2021-04-26,10,0.652410497917627
475581,continued_trend,2021-04-27,10,0.66060646502832
475581,continued_trend,2021-04-28,10,0.668802432139045
475581,continued_trend,2021-04-29,10,0.676998399249738
475581,continued_trend,2021-04-30,10,0.685194366360463
475581,continued_trend,2021-05-01,10,0.693390333471156
475581,continued_trend,2021-05-02,10,0.701586300581881
475581,continued_trend,2021-05-03,10,0.709782267692605
475581,continued_trend,2021-05-04,10,0.717978234803299
475581,continued_trend,2021-05-05,10,0.726174201914023
475581,continued_trend,2021-05-06,10,0.734370169024716
475581,continued_trend,2021-05-07,10,0.742566136135441
475581,continued_trend,2021-05-08,10,0.750762103246134
475581,continued_trend,2021-05-09,10,0.758958070356859
475581,continued_trend,2021-05-10,10,0.767154037467552
475581,continued_trend,2021-05-11,10,0.775350004578277
475581,continued_trend,2021-05-12,10,0.78354597168897
475581,continued_trend,2021-05-13,10,0.791741938799695
475581,continued_trend,2021-05-14,10,0.799937905910388
475581,continued_trend,2021-05-15,10,0.808133873021112
475581,continued_trend,2021-05-16,10,0.816329840131806
475581,continued_trend,2021-05-17,10,0.82452580724253
475581,continued_trend,2021-05-18,10,0.832721774353223
475581,continued_trend,2021-05-19,10,0.840917741463948
475581,continued_trend,2021-05-20,10,0.849113708574641
475581,continued_trend,2021-05-21,10,0.857309675685366
475581,continued_trend,2021-05-22,10,0.865505642796059
475581,continued_trend,2021-05-23,10,0.873701609906784
475581,continued_trend,2021-05-24,10,0.881897577017477
475581,continued_trend,2021-05-25,10,0.890093544128201
475581,continued_trend,2021-05-26,10,0.898289511238895
475581,continued_trend,2021-05-27,10,0.906485478349619
475581,continued_trend,2021-05-28,10,0.914681445460312
475581,continued_trend,2021-05-29,10,0.922877412571037
475581,continued_trend,2021-05-30,10,0.93107337968173
475581,continued_trend,2021-05-31,10,0.939269346792455
475581,continued_trend,2021-06-01,10,0.947465313903148
475581,continued_trend,2021-06-02,10,0.955661281013873
475581,continued_trend,2021-06-03,10,0.963857248124597
475581,continued_trend,2021-06-04,10,0.972053215235291
475581,continued_trend,2021-06-05,10,0.980249182346015
475581,continued_trend,2021-06-06,10,0.988445149456708
475581,continued_trend,2021-06-07,10,0.996641116567433
475581,continued_trend,2021-06-08,10,1
300648,continued_trend,2021-01-10,11,0
300648,continued_trend,2021-01-31,11,0.00338566229601842
300648,continued_trend,2021-02-01,11,0.0118772334196577
300648,continued_trend,2021-02-02,11,0.0203688045432969
300648,continued_trend,2021-02-03,11,0.0288603756669609
300648,continued_trend,2021-02-04,11,0.0373519467906001
300648,continued_trend,2021-02-05,11,0.0458435179142393
300648,continued_trend,2021-02-06,11,0.0543350890378786
300648,continued_trend,2021-02-07,11,0.0628266601615178
300648,continued_trend,2021-02-08,11,0.0713182312851818
300648,continued_trend,2021-02-09,11,0.079809802408821
300648,continued_trend,2021-02-10,11,0.0883013735324603
300648,continued_trend,2021-02-11,11,0.0967929446560995
300648,continued_trend,2021-02-12,11,0.105284515779739
300648,continued_trend,2021-02-13,11,0.113776086903403
300648,continued_trend,2021-02-14,11,0.122267658027042
300648,continued_trend,2021-02-15,11,0.130759229150681
300648,continued_trend,2021-02-16,11,0.13925080027432
300648,continued_trend,2021-02-17,11,0.14774237139796
300648,continued_trend,2021-02-18,11,0.156233942521624
300648,continued_trend,2021-02-19,11,0.164725513645263
300648,continued_trend,2021-02-20,11,0.173217084768902
300648,continued_trend,2021-02-21,11,0.181708655892541
300648,continued_trend,2021-02-22,11,0.190200227016181
300648,continued_trend,2021-02-23,11,0.198691798139845
300648,continued_trend,2021-02-24,11,0.207183369263484
300648,continued_trend,2021-02-25,11,0.215674940387123
300648,continued_trend,2021-02-26,11,0.224166511510762
300648,continued_trend,2021-02-27,11,0.232658082634426
300648,continued_trend,2021-02-28,11,0.241149653758066
300648,continued_trend,2021-03-01,11,0.249641224881705
300648,continued_trend,2021-03-02,11,0.258132796005344
300648,continued_trend,2021-03-03,11,0.266624367128983
300648,continued_trend,2021-03-04,11,0.275115938252647
300648,continued_trend,2021-03-05,11,0.283607509376286
300648,continued_trend,2021-03-06,11,0.292099080499926
300648,continued_trend,2021-03-07,11,0.300590651623565
300648,continued_trend,2021-03-08,11,0.309082222747204
300648,continued_trend,2021-03-09,11,0.317573793870868
300648,continued_trend,2021-03-10,11,0.326065364994507
300648,continued_trend,2021-03-11,11,0.334556936118147
300648,continued_trend,2021-03-12,11,0.343048507241786
300648,continued_trend,2021-03-13,11,0.351540078365425
300648,continued_trend,2021-03-14,11,0.360031649489089
300648,continued_trend,2021-03-15,11,0.368523220612728
300648,continued_trend,2021-03-16,11,0.377014791736368
300648,continued_trend,2021-03-17,11,0.385506362860007
300648,continued_trend,2021-03-18,11,0.393997933983646
300648,continued_trend,2021-03-19,11,0.40248950510731
300648,continued_trend,2021-03-20,11,0.410981076230949
300648,continued_trend,2021-03-21,11,0.419472647354588
300648,continued_trend,2021-03-22,11,0.427964218478228
300648,continued_trend,2021-03-23,11,0.436455789601867
300648,continued_trend,2021-03-24,11,0.444947360725531
300648,continued_trend,2021-03-25,11,0.45343893184917
300648,continued_trend,2021-03-26,11,0.461930502972809
300648,continued_trend,2021-03-27,11,0.470422074096449
300648,continued_trend,2021-03-28,11,0.478913645220088
300648,continued_trend,2021-03-29,11,0.487405216343752
300648,continued_trend,2021-03-30,11,0.495896787467391
300648,continued_trend,2021-03-31,11,0.50438835859103
300648,continued_trend,2021-04-01,11,0.51287992971467
300648,continued_trend,2021-04-02,11,0.521371500838309
300648,continued_trend,2021-04-03,11,0.529863071961973
300648,continued_trend,2021-04-04,11,0.538354643085612
300648,continued_trend,2021-04-05,11,0.546846214209251
300648,continued_trend,2021-04-06,11,0.555337785332891
300648,continued_trend,2021-04-07,11,0.56382935645653
300648,continued_trend,2021-04-08,11,0.572320927580194
300648,continued_trend,2021-04-09,11,0.580812498703833
300648,continued_trend,2021-04-10,11,0.589304069827472
300648,continued_trend,2021-04-11,11,0.597795640951111
300648,continued_trend,2021-04-12,11,0.606287212074751
300648,continued_trend,2021-04-13,11,0.614778783198415
300648,continued_trend,2021-04-14,11,0.623270354322054
300648,continued_trend,2021-04-15,11,0.631761925445693
300648,continued_trend,2021-04-16,11,0.640253496569332
300648,continued_trend,2021-04-17,11,0.648745067692972
300648,continued_trend,2021-04-18,11,0.657236638816636
300648,continued_trend,2021-04-19,11,0.665728209940275
300648,continued_trend,2021-04-20,11,0.674219781063914
300648,continued_trend,2021-04-21,11,0.682711352187553
300648,continued_trend,2021-04-22,11,0.691202923311217
300648,continued_trend,2021-04-23,11,0.699694494434857
300648,continued_trend,2021-04-24,11,0.708186065558496
300648,continued_trend,2021-04-25,11,0.716677636682135
300648,continued_trend,2021-04-26,11,0.725169207805774
300648,continued_trend,2021-04-27,11,0.733660778929438
300648,continued_trend,2021-04-28,11,0.742152350053077
300648,continued_trend,2021-04-29,11,0.750643921176717
300648,continued_trend,2021-04-30,11,0.759135492300356
300648,continued_trend,2021-05-01,11,0.767627063423995
300648,continued_trend,2021-05-02,11,0.776118634547659
300648,continued_trend,2021-05-03,11,0.784610205671298
300648,continued_trend,2021-05-04,11,0.793101776794938
300648,continued_trend,2021-05-05,11,0.801593347918577
300648,continued_trend,2021-05-06,11,0.810084919042216
300648,continued_trend,2021-05-07,11,0.81857649016588
300648,continued_trend,2021-05-08,11,0.827068061289519
300648,continued_trend,2021-05-09,11,0.835559632413158
300648,continued_trend,2021-05-10,11,0.844051203536798
300648,continued_trend,2021-05-11,11,0.852542774660437
300648,continued_trend,2021-05-12,11,0.861034345784101
300648,continued_trend,2021-05-13,11,0.86952591690774
300648,continued_trend,2021-05-14,11,0.878017488031379
300648,continued_trend,2021-05-15,11,0.886509059155019
300648,continued_trend,2021-05-16,11,0.895000630278658
300648,continued_trend,2021-05-17,11,0.903492201402322
300648,continued_trend,2021-05-18,11,0.911983772525961
300648,continued_trend,2021-05-19,11,0.9204753436496
300648,continued_trend,2021-05-20,11,0.92896691477324
300648,continued_trend,2021-05-21,11,0.937458485896879
300648,continued_trend,2021-05-22,11,0.945950057020543
300648,continued_trend,2021-05-23,11,0.954441628144182
300648,continued_trend,2021-05-24,11,0.962933199267821
300648,continued_trend,2021-05-25,11,0.971424770391461
300648,continued_trend,2021-05-26,11,0.9799163415151
300648,continued_trend,2021-05-27,11,0.988407912638764
300648,continued_trend,2021-05-28,11,0.996899483762403
300648,continued_trend,2021-05-29,11,1
